vin;is_owner;is_promo;region;city;brand;model;year;mileage;count_owners;air_condition;color;price;en_capacity;en_type;en_power;num_cylinders;fuel_waste_mix;body_type;modification;num_doors;gearbox_type;wheel_drive;steering_wheel;link;ad_date;avito_id;model_uid
;True;;Алтайский край;;ВАЗ (LADA);2107;2023;31920;1;False;Чёрный;70000;1568.0;Бензин;74.0;4.0;8.5;Седан;1.6 MT (74 л.с.);4.0;Механика;Задний;Левый;https://www.avito.ru/shipunovo/avtomobili/vaz_lada_2107_1.6_mt_1997_31920km_3290721106;2023-08-29;3290721106;wP1ymTK
;True;;Чувашская Республика;Чебоксары;ИЖ;2715;2023;40000;3;False;Белый;450000;1480.0;Бензин;75.0;;7.5;Фургон;1.5 MT (75 л.с.);2.0;Механика;Задний;Левый;https://www.avito.ru/cheboksary/avtomobili/izh_2715_1.5_mt_1997_40000km_3200088672;2023-08-22;3200088672;wP4KEIK
;False;;Нижегородская область;Дзержинск;ВАЗ (LADA);Priora;2023;218000;4+;False;Чёрный;365000;1596.0;Бензин;98.0;4.0;7.2;Хетчбэк;1.6 MT (98 л.с.);5.0;Механика;Передний;Левый;https://www.avito.ru/dzerzhinsk/avtomobili/vaz_lada_priora_1.6_mt_2012_218000km_3383913310;2023-08-21;3383913310;1boQWip
;True;;Московская область;Ленинский г.о.;ВАЗ (LADA);Vesta;2018;185000;1;True;Коричневый;955554;1774.0;Бензин;122.0;4.0;7.9;Седан;1.8 MT (122 л.с.);4.0;Механика;Передний;Левый;https://www.avito.ru/vidnoe/avtomobili/vaz_lada_vesta_1.8_mt_2018_185000km_3014452226;2023-08-30;3014452226;xXy43h2
;True;;Оренбургская область;Первомайский р-н;ВАЗ (LADA);2115 Samara;2003;270000;4+;False;Серебряный;95000;1500.0;Бензин;78.0;4.0;7.2;Седан;1.5 MT (78 л.с.);4.0;Механика;Передний;Левый;https://www.avito.ru/orenburgskaya_oblast_pervomayskiy/avtomobili/vaz_lada_2115_samara_1.5_mt_2003_270000km_3288390540;2023-08-30;3288390540;ORYoRtG
;True;;Тюменская область;Ханты-Мансийский автономный округ;ВАЗ (LADA);Vesta;2023;197000;2;True;Белый;849000;1596.0;Бензин;106.0;4.0;7.5;Седан;1.6 MT (106 л.с.);4.0;Механика;Передний;Левый;https://www.avito.ru/surgut/avtomobili/vaz_lada_vesta_1.6_mt_2020_197000km_3232665501;2023-08-29;3232665501;R4wdjCE
;True;;Костромская область;Галич;ВАЗ (LADA);Granta;2023;178629;4+;False;Синий;260000;1596.0;Бензин;87.0;4.0;6.6;Седан;1.6 MT (87 л.с.);4.0;Механика;Передний;Левый;https://www.avito.ru/galich/avtomobili/vaz_lada_granta_1.6_mt_2012_178629km_3274437940;2023-08-27;3274437940;806WZuY
;True;;Ульяновская область;Ульяновск;ВАЗ (LADA);Priora;2013;200000;4+;False;Белый;400000;1596.0;Бензин;98.0;4.0;7.2;Седан;1.6 MT (98 л.с.);4.0;Механика;Передний;Левый;https://www.avito.ru/ulyanovsk/avtomobili/vaz_lada_priora_1.6_mt_2013_200000km_3310307355;2023-08-30;3310307355;o2drKfx
;False;;Ивановская область;Иваново;ВАЗ (LADA);Kalina;2015;122000;3;False;Бордовый;455000;1596.0;Бензин;87.0;4.0;6.6;Универсал;1.6 MT (87 л.с.);5.0;Механика;Передний;Левый;https://www.avito.ru/ivanovo/avtomobili/vaz_lada_kalina_1.6_mt_2015_122000km_3057609647;2023-08-30;3057609647;kRZWlfM
;True;;Красноярский край;г.о. Красноярск;ВАЗ (LADA);Priora;2014;155776;4+;True;Белый;660000;1596.0;Бензин;106.0;4.0;6.8;Седан;1.6 MT (106 л.с.);4.0;Механика;Передний;Левый;https://www.avito.ru/krasnoyarsk/avtomobili/vaz_lada_priora_1.6_mt_2014_155776km_3171614431;2023-08-30;3171614431;v2Jo2Hb
;True;;Липецкая область;Липецк;ВАЗ (LADA);Priora;2023;157000;2;False;Белый;470000;1596.0;Бензин;98.0;4.0;7.2;Хетчбэк;1.6 MT (98 л.с.);5.0;Механика;Передний;Левый;https://www.avito.ru/lipetsk/avtomobili/vaz_lada_priora_1.6_mt_2013_157000km_2535772350;2023-08-28;2535772350;1boQWip
;False;;Вологодская область;Череповец;ВАЗ (LADA);Vesta;2019;41001;2;True;Чёрный;1249000;1596.0;Бензин;106.0;4.0;7.5;Универсал;1.6 MT (106 л.с.);5.0;Механика;Передний;Левый;https://www.avito.ru/cherepovets/avtomobili/vaz_lada_vesta_1.6_mt_2019_41001km_3189199948;2023-08-30;3189199948;pw7rBf4
;True;;Кемеровская область;Беловский г.о.;ВАЗ (LADA);Vesta;2021;51700;1;True;Коричневый;1370000;1596.0;Бензин;106.0;4.0;7.5;Седан;1.6 MT (106 л.с.);4.0;Механика;Передний;Левый;https://www.avito.ru/belovo/avtomobili/vaz_lada_vesta_1.6_mt_2021_51700km_3227875685;2023-08-30;3227875685;R4wdjCE
;True;;Пермский край;Чусовской г.о.;ВАЗ (LADA);4x4 (Нива);2023;128000;4+;False;Зелёный;200000;1690.0;Бензин;80.0;4.0;1.0;Внедорожник;1.7 MT (80 л.с.);3.0;Механика;Полный;Левый;https://www.avito.ru/chusovoy/avtomobili/vaz_lada_4x4_niva_1.7_mt_1996_128000km_3035038563;2023-08-28;3035038563;X0e3OTw
;True;;Липецкая область;Липецк;ВАЗ (LADA);2114 Samara;2023;152500;4+;False;Бордовый;300000;1596.0;Бензин;81.0;4.0;7.6;Хетчбэк;1.6 MT (81 л.с.);5.0;Механика;Передний;Левый;https://www.avito.ru/lipetsk/avtomobili/vaz_lada_2114_samara_1.6_mt_2012_152500km_2955217547;2023-08-29;2955217547;Bd7AMUE
;False;;Ульяновская область;Ульяновск;ВАЗ (LADA);Kalina;2011;181010;4+;False;Белый;298000;1596.0;Бензин;84.0;4.0;7.8;Универсал;1.6 MT (84 л.с.);5.0;Механика;Передний;Левый;https://www.avito.ru/ulyanovsk/avtomobili/vaz_lada_kalina_1.6_mt_2011_181010km_3071070490;2023-08-30;3071070490;QbJEVFn
;True;;Краснодарский край;Усть-Лабинский р-н;УАЗ;Patriot;2023;62500;1;True;Чёрный;1700000;2693.0;Бензин;150.0;4.0;0.0;Внедорожник;2.7 MT (150 л.с.);5.0;Механика;Полный;Левый;https://www.avito.ru/ust-labinsk/avtomobili/uaz_patriot_2.7_mt_2019_62500km_3364756713;2023-08-28;3364756713;o2dmvfx
;False;;Ростовская область;Шахты;ВАЗ (LADA);Granta;2023;8652;1;False;Фиолетовый;942000;1596.0;Бензин;90.0;4.0;6.8;Седан;1.6 MT (90 л.с.);4.0;Механика;Передний;Левый;https://www.avito.ru/shahty/avtomobili/vaz_lada_granta_1.6_mt_2023_8652km_3311609025;2023-08-30;3311609025;Y5zp1Ib
;True;;Пермский край;Чайковский г.о.;ВАЗ (LADA);Vesta;2018;78000;3;False;Коричневый;1150000;1596.0;Бензин;106.0;4.0;7.5;Универсал;1.6 MT (106 л.с.);5.0;Механика;Передний;Левый;https://www.avito.ru/chaykovskiy/avtomobili/vaz_lada_vesta_1.6_mt_2018_78000km_3325304331;2023-08-30;3325304331;pw7rBf4
;True;;Новосибирская область;Новосибирск;ГАЗ;M1;2023;1000;3;False;Чёрный;950000;3285.0;Бензин;50.0;4.0;14.5;Седан;3.3 MT (50 л.с.);4.0;Механика;Задний;Левый;https://www.avito.ru/novosibirsk/avtomobili/gaz_m1_3.3_mt_1937_1000km_3435705241;2023-08-27;3435705241;bNoPXSB
;True;;Самарская область;Самара;ВАЗ (LADA);Priora;2023;148200;2;True;Бордовый;554000;1596.0;Бензин;98.0;4.0;7.2;Седан;1.6 MT (98 л.с.);4.0;Механика;Передний;Левый;https://www.avito.ru/samara/avtomobili/vaz_lada_priora_1.6_mt_2014_148200km_3189606329;2023-08-21;3189606329;yP3MRsw
;True;;Омская область;Омск;ВАЗ (LADA);4x4 (Нива);2001;83000;2;False;Зелёный;500000;1690.0;Бензин;83.0;4.0;1.0;Внедорожник;1.7 4WD MT (83 л.с.);3.0;Механика;Полный;Левый;https://www.avito.ru/omsk/avtomobili/vaz_lada_4x4_niva_1.7_mt_2001_83000km_3231735564;2023-08-30;3231735564;5Z2XJCx
;True;;Липецкая область;Липецк;ГАЗ;ГАЗель 3302;2004;65000;3;False;Белый;300000;2445.0;Бензин;137.0;4.0;;Фургон;2.4 MT (137 л.с.);2.0;Механика;Задний;Левый;https://www.avito.ru/lipetsk/avtomobili/gaz_gazel_3302_2.4_mt_2004_65000km_2365071977;2023-08-30;2365071977;lNmwEtW
;True;;Брянская область;Клинцовский р-н;УАЗ;Patriot;2023;173000;2;False;Чёрный;745000;2693.0;Бензин;135.0;4.0;;Внедорожник;2.7 MT (135 л.с.);5.0;Механика;Полный;Левый;https://www.avito.ru/klintsy/avtomobili/uaz_patriot_2.7_mt_2016_173000km_3235226587;2023-08-28;3235226587;R0r5wcE
;True;;Свердловская область;Екатеринбург;ВАЗ (LADA);Kalina;2013;253000;4+;True;Зелёный;490000;1596.0;Бензин;106.0;4.0;6.5;Хетчбэк;1.6 MT (106 л.с.);5.0;Механика;Передний;Левый;https://www.avito.ru/ekaterinburg/avtomobili/vaz_lada_kalina_1.6_mt_2013_253000km_3506284513;2023-08-30;3506284513;A0Xmrhy
;True;;Кировская область;Киров;ГАЗ;ГАЗель 3302;2023;90000;3;False;Оранжевый;1100000;2400.0;Бензин;140.0;4.0;;Фургон;2.4 MT (140 л.с.);2.0;Механика;Задний;Левый;https://www.avito.ru/kirovskaya_oblast_kirov/avtomobili/gaz_gazel_3302_2.4_mt_2010_90000km_3241391509;2023-08-29;3241391509;AP0N8Hy
;True;;Санкт-Петербург;1 линия;ВАЗ (LADA);Priora;2023;257000;3;False;Чёрный;200000;1596.0;Бензин;98.0;4.0;7.2;Универсал;1.6 MT (98 л.с.);5.0;Механика;Передний;Левый;https://www.avito.ru/sankt-peterburg/avtomobili/vaz_lada_priora_1.6_mt_2010_257000km_2779583977;2023-08-26;2779583977;ek1EvSp
;True;;Республика Татарстан;Альметьевский р-н;ВАЗ (LADA);Granta;2023;128000;2;False;Чёрный;520000;1596.0;Бензин;87.0;4.0;7.0;Лифтбек;1.6 MT (87 л.с.);5.0;Механика;Передний;Левый;https://www.avito.ru/almetevsk/avtomobili/vaz_lada_granta_1.6_mt_2017_128000km_2452824032;2023-08-27;2452824032;EmM7ACk
;True;;Краснодарский край;Анапа;ВАЗ (LADA);Vesta;2019;152000;2;True;Белый;925000;1596.0;Бензин;106.0;4.0;7.5;Седан;1.6 MT (106 л.с.);4.0;Механика;Передний;Левый;https://www.avito.ru/anapa/avtomobili/vaz_lada_vesta_1.6_mt_2019_152000km_2401240730;2023-08-31;2401240730;R4wdjCE
;False;;Санкт-Петербург;ул. Партизана Германа;ВАЗ (LADA);2104;2023;59000;4+;False;Белый;93000;1450.0;Бензин;75.0;4.0;9.2;Универсал;1.5 MT (75 л.с.);5.0;Механика;Задний;Левый;https://www.avito.ru/sankt-peterburg/avtomobili/vaz_lada_2104_1.5_mt_1997_59000km_3221062831;2023-08-27;3221062831;kNkx1UM
;True;;Красноярский край;Норильск;ВАЗ (LADA);Vesta;2021;25341;1;True;Серый;1300000;1596.0;Бензин;106.0;4.0;7.5;Седан;1.6 MT (106 л.с.);4.0;Механика;Передний;Левый;https://www.avito.ru/norilsk/avtomobili/vaz_lada_vesta_1.6_mt_2021_25341km_3134295923;2023-08-30;3134295923;R4wdjCE
;True;;Оренбургская область;Оренбург;ВАЗ (LADA);1111 Ока;2023;40666;4+;False;Зелёный;160000;749.0;Бензин;33.0;2.0;6.8;Хетчбэк;0.7 MT (33 л.с.);3.0;Механика;;Левый;https://www.avito.ru/orenburg/avtomobili/vaz_lada_1111_oka_0.7_mt_2004_40666km_2916187645;2023-08-29;2916187645;B5pXEsE
;True;;Нижегородская область;Уренский муниципальный округ;ВАЗ (LADA);Granta;2014;133000;2;True;Белый;380000;1596.0;Бензин;87.0;4.0;6.6;Седан;1.6 MT (87 л.с.);4.0;Механика;Передний;Левый;https://www.avito.ru/uren/avtomobili/vaz_lada_granta_1.6_mt_2014_133000km_2849637124;2023-08-30;2849637124;806WZuY
;False;;Ленинградская область;Всеволожский р-н;ГАЗ;24 Волга;1978;100000;4+;False;Синий;90000;2445.0;Бензин;95.0;4.0;1.0;Седан;2.5 MT (95 л.с.);4.0;Механика;Задний;Левый;https://www.avito.ru/kudrovo/avtomobili/gaz_24_volga_2.5_mt_1978_100000km_3417953093;2023-08-30;3417953093;MdXbvIE
;True;;Республика Адыгея;Майкоп;ВАЗ (LADA);2115 Samara;2005;233700;4+;False;Чёрный;150000;1499.0;Бензин;76.0;4.0;;Седан;1.5 MT (76 л.с.);4.0;Механика;Передний;Левый;https://www.avito.ru/maykop/avtomobili/vaz_lada_2115_samara_1.5_mt_2005_233700km_3047285296;2023-08-30;3047285296;3EvvVFx
;True;;Тюменская область;Ханты-Мансийский автономный округ;УАЗ;39094;2023;2000;3;False;Серый;350000;2700.0;Бензин;112.0;4.0;;Пикап;2.7 MT (112 л.с.);4.0;Механика;Полный;Левый;https://www.avito.ru/kogalym/avtomobili/uaz_39094_2.7_mt_2008_2000km_3207854522;2023-08-27;3207854522;mNRrbsG
;True;;Московская область;Ленинский г.о.;ВАЗ (LADA);Vesta;2018;185000;1;True;Коричневый;955554;1774.0;Бензин;122.0;4.0;7.9;Седан;1.8 MT (122 л.с.);4.0;Механика;Передний;Левый;https://www.avito.ru/vidnoe/avtomobili/vaz_lada_vesta_1.8_mt_2018_185000km_3014452226;2023-08-30;3014452226;xXy43h2
;True;;Красноярский край;Ачинск;ВАЗ (LADA);2110;2023;98000;3;False;Зелёный;220000;1499.0;Бензин;79.0;4.0;7.2;Седан;1.5 MT (79 л.с.);4.0;Механика;Передний;Левый;https://www.avito.ru/achinsk/avtomobili/vaz_lada_2110_1.5_mt_2006_98000km_3383769032;2023-08-26;3383769032;ZkeVBTM
;True;;Республика Дагестан;Хасавюрт;ВАЗ (LADA);Granta;2016;138400;4+;True;Голубой;540000;1596.0;Бензин;106.0;4.0;6.7;Седан;1.6 MT (106 л.с.);4.0;Механика;Передний;Левый;https://www.avito.ru/hasavyurt/avtomobili/vaz_lada_granta_1.6_mt_2016_138400km_3193441070;2023-08-30;3193441070;3EGQOIx
;True;;Севастополь;ул. Горпищенко;ВАЗ (LADA);Largus;2023;131000;4+;True;Белый;890000;1598.0;Бензин;106.0;4.0;9.0;Фургон;1.6 MT (106 л.с.);5.0;Механика;Передний;Левый;https://www.avito.ru/sevastopol/avtomobili/vaz_lada_largus_1.6_mt_2019_131000km_3334270979;2023-08-27;3334270979;GGyQ5tQ
;True;;Ярославская область;Рыбинск;ГАЗ;ГАЗель 2747;2023;650000;4+;False;Белый;480000;2890.0;Бензин;107.0;;;Фургон;2.9 MT (107 л.с.);2.0;Механика;Задний;Левый;https://www.avito.ru/rybinsk/avtomobili/gaz_gazel_2747_2.9_mt_2009_650000km_3133313556;2023-08-29;3133313556;zN4Pyho
;True;;Республика Крым;Симферополь;ВАЗ (LADA);XRAY;2023;77000;1;False;Серый;1100000;1596.0;Бензин;106.0;4.0;7.0;Хетчбэк;1.6 MT (106 л.с.);5.0;Механика;Передний;Левый;https://www.avito.ru/simferopol/avtomobili/vaz_lada_xray_1.6_mt_2020_77000km_3398429183;2023-08-29;3398429183;o2yPKfx
;True;;Санкт-Петербург;Гражданский пр-т;ВАЗ (LADA);2111;2003;98000;2;False;Серебряный;330000;1500.0;Бензин;79.0;4.0;7.3;Универсал;1.5 MT (79 л.с.);5.0;Механика;Передний;Левый;https://www.avito.ru/sankt-peterburg/avtomobili/vaz_lada_2111_1.5_mt_2003_98000km_3231544197;2023-08-30;3231544197;24v2esA
;True;;Кемеровская область;Прокопьевский г.о.;ВАЗ (LADA);2110;2023;208000;3;True;Красный;300000;1998.0;Бензин;136.0;4.0;8.3;Седан;2.0 MT (136 л.с.);4.0;Механика;Передний;Левый;https://www.avito.ru/prokopevsk/avtomobili/vaz_lada_2110_2.0_mt_2003_208000km_3426671349;2023-08-26;3426671349;a3nV4hd
;True;;Челябинская область;Челябинск;ВАЗ (LADA);Kalina;2023;200972;4+;False;Серебряный;265000;1596.0;Бензин;84.0;4.0;7.8;Универсал;1.6 MT (84 л.с.);5.0;Механика;Передний;Левый;https://www.avito.ru/chelyabinsk/avtomobili/vaz_lada_kalina_1.6_mt_2011_200972km_3264503457;2023-08-29;3264503457;QbJEVFn
;True;;Нижегородская область;Нижний Новгород;ВАЗ (LADA);2110;2023;189000;4+;False;Зелёный;215000;1596.0;Бензин;89.0;4.0;7.7;Седан;1.6 MT (89 л.с.);4.0;Механика;Передний;Левый;https://www.avito.ru/nizhniy_novgorod/avtomobili/vaz_lada_2110_1.6_mt_2006_189000km_3208447094;2023-08-24;3208447094;1bAonfp
;True;;Республика Марий Эл;Йошкар-Ола;ВАЗ (LADA);2110;2023;189000;3;False;Серебряный;130000;1499.0;Бензин;79.0;4.0;7.2;Седан;1.5 MT (78 л.с.);4.0;Механика;Передний;Левый;https://www.avito.ru/yoshkar-ola/avtomobili/vaz_lada_2110_1.5_mt_2003_189000km_3443250009;2023-08-28;3443250009;ZkJE3IM
;True;;Воронежская область;Бутурлиновский р-н;ВАЗ (LADA);2105;2009;105000;4+;False;Белый;170000;1569.0;Бензин;73.0;4.0;8.5;Седан;1.6 MT (73 л.с.);4.0;Механика;Задний;Левый;https://www.avito.ru/buturlinovka/avtomobili/vaz_lada_2105_1.6_mt_2009_105000km_3468489444;2023-08-30;3468489444;Qbx6QIn
;True;;Удмуртская Республика;Ижевск;УАЗ;Patriot;2023;55000;2;False;Белый;1080000;2693.0;Бензин;135.0;4.0;;Внедорожник;2.7 MT (135 л.с.);5.0;Механика;Полный;Левый;https://www.avito.ru/izhevsk/avtomobili/uaz_patriot_2.7_mt_2018_55000km_2592615799;2023-08-29;2592615799;5ZdnrHx
;True;;Волгоградская область;Волгоград;ВАЗ (LADA);4x4 (Нива);2023;5296;1;False;Чёрный;967000;1690.0;Бензин;83.0;4.0;9.9;Внедорожник;1.7 MT (83 л.с.);3.0;Механика;Полный;Левый;https://www.avito.ru/volgograd/avtomobili/vaz_lada_4x4_niva_1.7_mt_2022_5296km_3144648502;2023-08-29;3144648502;MEoKvCE
;True;;Иркутская область;Усть-Илимск;ВАЗ (LADA);2110;2002;181000;3;False;Синий;200000;1596.0;Бензин;90.0;4.0;7.2;Седан;1.6 MT (90 л.с.);4.0;Механика;Передний;Левый;https://www.avito.ru/ust-ilimsk/avtomobili/vaz_lada_2110_1.6_mt_2002_181000km_3342412691;2023-08-30;3342412691;x2dpKH2
;True;;Санкт-Петербург;ул. Евдокима Огнева;ГАЗ;ГАЗель Next;2023;115000;2;False;Белый;2011999;2800.0;Дизель;150.0;;;Фургон;2.8 D MT (150 л.с.);2.0;Механика;Задний;Левый;https://www.avito.ru/sankt-peterburg/avtomobili/gaz_gazel_next_2.8_mt_2019_115000km_3270480262;2023-08-29;3270480262;GdOQXiQ
;True;;Красноярский край;Норильск;ГАЗ;31105 Волга;2005;300000;3;False;Чёрный;150000;2287.0;Бензин;131.0;4.0;11.5;Седан;2.3 MT (131 л.с.);4.0;Механика;Задний;Левый;https://www.avito.ru/norilsk/avtomobili/gaz_31105_volga_2.3_mt_2005_300000km_3230867081;2023-08-30;3230867081;dNyN2SZ
;True;;Новосибирская область;Новосибирск;ВАЗ (LADA);2105;2023;105000;2;False;Белый;100000;1452.0;Бензин;71.0;4.0;10.1;Седан;1.5 MT (71 л.с.);4.0;Механика;Задний;Левый;https://www.avito.ru/novosibirsk/avtomobili/vaz_lada_2105_1.5_mt_2004_105000km_2313336253;2023-08-28;2313336253;XGYBzFw
;False;;Республика Крым;Симферополь;ВАЗ (LADA);4x4 (Нива);2023;34350;3;True;Чёрный;985000;1774.0;Бензин;83.0;4.0;9.9;Внедорожник;1.7 MT (83 л.с.);3.0;Механика;Полный;Левый;https://www.avito.ru/simferopol/avtomobili/vaz_lada_4x4_niva_1.7_mt_2019_34350km_3103036151;2023-08-29;3103036151;EdzddSk
;True;;Республика Татарстан;Казань;ВАЗ (LADA);4x4 (Нива);2023;58000;4+;False;Серебряный;665000;1774.0;Бензин;83.0;4.0;9.9;Внедорожник;1.7 MT (83 л.с.);3.0;Механика;Полный;Левый;https://www.avito.ru/kazan/avtomobili/vaz_lada_4x4_niva_1.7_mt_2019_58000km_2925409031;2023-08-29;2925409031;EdzddSk
;True;;Республика Дагестан;Кумторкалинский р-н;ВАЗ (LADA);2110;2006;190000;3;False;Серый;265000;1596.0;Бензин;81.0;4.0;7.5;Седан;1.6 MT (81 л.с.);4.0;Механика;Передний;Левый;https://www.avito.ru/novyy_chirkey/avtomobili/vaz_lada_2110_1.6_mt_2006_190000km_3436462149;2023-08-30;3436462149;EdWWPhk
;True;;Республика Башкортостан;Мелеузовский р-н;ВАЗ (LADA);4x4 (Нива);2023;111906;4+;False;Белый;140000;1690.0;Бензин;79.0;4.0;10.5;Внедорожник;1.7 MT (79 л.с.);3.0;Механика;Полный;Левый;https://www.avito.ru/meleuz/avtomobili/vaz_lada_4x4_niva_1.7_mt_1997_111906km_3131110143;2023-08-28;3131110143;EdRvASk
;False;;Чувашская Республика;г.о. Чебоксары;ВАЗ (LADA);Vesta;2019;160000;2;False;Белый;820000;1596.0;Бензин;106.0;4.0;7.5;Седан;1.6 MT (106 л.с.);4.0;Механика;Передний;Левый;https://www.avito.ru/cheboksary/avtomobili/vaz_lada_vesta_1.6_mt_2019_160000km_3310379847;2023-08-30;3310379847;R4wdjCE
;True;;Кемеровская область;Берёзовский г.о.;ВАЗ (LADA);2105;2023;51000;4+;False;Белый;85000;1452.0;Бензин;71.0;4.0;10.1;Седан;1.5 MT (71 л.с.);4.0;Механика;Задний;Левый;https://www.avito.ru/kemerovskaya_oblast_berezovskiy/avtomobili/vaz_lada_2105_1.5_mt_2004_51000km_3230651754;2023-08-27;3230651754;XGYBzFw
;True;;Пензенская область;Пенза;ВАЗ (LADA);XRAY;2023;105000;2;True;Чёрный;843000;1774.0;Бензин;122.0;4.0;6.8;Хетчбэк;1.8 AMT (122 л.с.);5.0;Робот;Передний;Левый;https://www.avito.ru/penza/avtomobili/vaz_lada_xray_1.8_amt_2017_105000km_3315770966;2023-08-26;3315770966;jN2n9te
;True;;Воронежская область;Воронеж;УАЗ;31514;2023;81799;4+;False;Серый;235000;2445.0;Бензин;90.0;4.0;16.2;Внедорожник;2.4 MT (90 л.с.);5.0;Механика;Полный;Левый;https://www.avito.ru/voronezh/avtomobili/uaz_31514_2.4_mt_2001_81799km_3341775252;2023-08-28;3341775252;zGe3yUo
;True;;Самарская область;Самара;ВАЗ (LADA);XRAY;2023;86400;1;True;Красный;900000;1774.0;Бензин;122.0;4.0;7.1;Хетчбэк;1.8 MT (122 л.с.);5.0;Механика;Передний;Левый;https://www.avito.ru/samara/avtomobili/vaz_lada_xray_1.8_mt_2017_86400km_3357302308;2023-08-21;3357302308;ORYNXHG
;True;;Самарская область;Кинель;ВАЗ (LADA);4x4 (Нива);2023;241000;4+;False;Бордовый;360000;1569.0;Бензин;73.0;4.0;9.8;Внедорожник;1.6 MT (73 л.с.);3.0;Механика;Полный;Левый;https://www.avito.ru/kinel/avtomobili/vaz_lada_4x4_niva_1.6_mt_2010_241000km_2960729681;2023-08-29;2960729681;ORYWQuG
;False;;Орловская область;Орёл;ВАЗ (LADA);2111;2004;225230;4+;False;Зелёный;150000;1499.0;Бензин;90.0;4.0;7.5;Универсал;1.5 MT (90 л.с.);5.0;Механика;Передний;Левый;https://www.avito.ru/orel/avtomobili/vaz_lada_2111_1.5_mt_2004_225230km_3115084231;2023-08-30;3115084231;Jd6bbc9
;False;;Кировская область;Киров;ВАЗ (LADA);Granta;2016;99283;1;False;Коричневый;570000;1596.0;Бензин;87.0;4.0;6.6;Седан;1.6 MT (87 л.с.);4.0;Механика;Передний;Левый;https://www.avito.ru/kirovskaya_oblast_kirov/avtomobili/vaz_lada_granta_1.6_mt_2016_99283km_3426385644;2023-08-30;3426385644;806WZuY
;True;;Курская область;Курск;ВАЗ (LADA);Priora;2023;100872;3;False;Бордовый;405000;1596.0;Бензин;98.0;4.0;7.2;Хетчбэк;1.6 MT (98 л.с.);5.0;Механика;Передний;Левый;https://www.avito.ru/kursk/avtomobili/vaz_lada_priora_1.6_mt_2012_100872km_3159303763;2023-08-26;3159303763;1boQWip
;False;;Самарская область;Самара;ВАЗ (LADA);2105;2023;66520;2;False;Белый;227000;1569.0;Бензин;73.0;4.0;8.5;Седан;1.6 MT (73 л.с.);4.0;Механика;Задний;Левый;https://www.avito.ru/samara/avtomobili/vaz_lada_2105_1.6_mt_2010_66520km_3398554864;2023-08-25;3398554864;Qbx6QIn
;True;;Ставропольский край;Ставрополь;ВАЗ (LADA);2105;2010;117000;4+;False;Чёрный;310000;1569.0;Бензин;73.0;4.0;8.5;Седан;1.6 MT (73 л.с.);4.0;Механика;Задний;Левый;https://www.avito.ru/stavropol/avtomobili/vaz_lada_2105_1.6_mt_2010_117000km_3387583528;2023-08-30;3387583528;Qbx6QIn
;True;;Краснодарский край;Отрадненский р-н;ВАЗ (LADA);2110;2023;300000;4+;False;Серый;150000;1499.0;Бензин;79.0;4.0;7.2;Седан;1.5 MT (78 л.с.);4.0;Механика;Передний;Левый;https://www.avito.ru/spokoynaya/avtomobili/vaz_lada_2110_1.5_mt_2000_300000km_3384664706;2023-08-24;3384664706;ZkJE3IM
;False;;Курская область;Курск;ВАЗ (LADA);XRAY;2023;210000;2;False;Белый;560000;1596.0;Бензин;106.0;4.0;7.0;Хетчбэк;1.6 MT (106 л.с.);5.0;Механика;Передний;Левый;https://www.avito.ru/kursk/avtomobili/vaz_lada_xray_1.6_mt_2017_210000km_3295828683;2023-08-26;3295828683;o2yPKfx
;True;;Краснодарский край;Краснодар;ВИС;2347;2023;280000;2;False;Серебряный;380000;1596.0;Бензин;82.0;;9.8;Фургон;1.6 MT (82 л.с.);2.0;Механика;Передний;Левый;https://www.avito.ru/krasnodar/avtomobili/vis_2347_1.6_mt_2013_280000km_2207932994;2023-08-27;2207932994;X0bXBIw
;True;;Воронежская область;Воронеж;ГАЗ;ГАЗель 2747;2023;494789;2;False;Белый;770000;2890.0;Бензин;107.0;;;Фургон;2.9 MT (107 л.с.);2.0;Механика;Задний;Левый;https://www.avito.ru/voronezh/avtomobili/gaz_gazel_2747_2.9_mt_2011_494789km_2938903047;2023-08-28;2938903047;zN4Pyho
;True;;Красноярский край;Шарыпово;ГАЗ;Соболь 2752;2023;263392;3;True;Белый;420000;2890.0;Бензин;107.0;;;Фургон;2.9 MT (107 л.с.);4.0;Механика;Задний;Левый;https://www.avito.ru/sharypovo/avtomobili/gaz_sobol_2752_2.9_mt_2012_263392km_3311614877;2023-08-23;3311614877;Ed7m2tk
;True;;Республика Мордовия;Саранск;ВАЗ (LADA);XRAY;2023;120510;2;False;Белый;900000;1596.0;Бензин;106.0;4.0;7.0;Хетчбэк;1.6 MT (106 л.с.);5.0;Механика;Передний;Левый;https://www.avito.ru/saransk/avtomobili/vaz_lada_xray_1.6_mt_2018_120510km_3075637901;2023-08-26;3075637901;o2yPKfx
;True;;Краснодарский край;Туапсинский р-н;ВАЗ (LADA);2105;2006;216000;4+;False;Бордовый;149000;1452.0;Бензин;71.0;4.0;10.1;Седан;1.5 MT (71 л.с.);4.0;Механика;Задний;Левый;https://www.avito.ru/tuapse/avtomobili/vaz_lada_2105_1.5_mt_2006_216000km_3343192749;2023-08-30;3343192749;XGYBzFw
